FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
221226;0000;;;28;
221227;0000;;;43;
221228;0000;;;43;
221229;0000;;;65;
221230;0000;;;46;
221231;0000;;;35;
230101;0000;;;49;
230102;0000;;;40;
230103;0000;;;49;
230104;0000;;;49;
230105;0000;;;26;
230106;0000;;;35;
230107;0000;;;30;
230108;0000;;;30;
230109;0000;;;24;
230110;0000;;;27;
230111;0000;;;56;
230112;0000;;;51;
230113;0000;;;47;
230114;0000;;;32;
230115;0000;;;40;
230116;0000;;;34;
230117;0000;;;32;
230118;0000;;;35;
230119;0000;;;30;
230120;0000;;;33;
230121;0000;;;44;
230122;0000;;;30;
230123;0000;;;34;
230124;0000;;;45;
230125;0000;;;39;
230126;0000;;;38;
230127;0000;;;45;
230128;0000;;;48;
230129;0000;;;33;
230130;0000;;;16;
230131;0000;;;30;
230201;0000;;;43;
230202;0000;;;51;
230203;0000;;;59;
230204;0000;;;42;
230205;0000;;;45;
230206;0000;;;60;
230207;0000;;;59;
230208;0000;;;47;
230209;0000;;;56;
230210;0000;;;58;
230211;0000;;;59;
230212;0000;;;56;
230213;0000;;;88;
230214;0000;;;65;
230215;0000;;;56;
230216;0000;;;38;
230217;0000;;;47;
230218;0000;;;63;
230219;0000;;;42;
230220;0000;;;45;
230221;0000;;;44;
230222;0000;;;48;
230223;0000;;;41;
230224;0000;;;31;
230225;0000;;;29;
230226;0000;;;57;
230227;0000;;;68;
230228;0000;;;36;
230301;0000;;;43;
230302;0000;;;42;
230303;0000;;;33;
230304;0000;;;31;
230305;0000;;;41;
230306;0000;;;30;
230307;0000;;;15;
230308;0000;;;18;
230309;0000;;;26;
230310;0000;;;16;
230311;0000;;;21;
230312;0000;;;36;
230313;0000;;;35;
230314;0000;;;23;
230315;0000;;;33;
230316;0000;;;41;
230317;0000;;;27;
230318;0000;;;29;
230319;0000;;;42;
230320;0000;;;31;
230321;0000;;;34;
230322;0000;;;38;
230323;0000;;;39;
230324;0000;;;44;
230325;0000;;;36;
230326;0000;;;45;
230327;0000;;;42;
230328;0000;;;36;
230329;0000;;;50;
230330;0000;;;71;
230331;0000;;;77;
230401;0000;;;50;
230402;0000;;;47;
230403;0000;;;50;
230404;0000;;;38;
230405;0000;;;38;
230406;0000;;;43;
230407;0000;;;24;
230408;0000;;;39;
230409;0000;;;28;
230410;0000;;;32;
230411;0000;;;15;
230412;0000;;;12;
230413;0000;;;26;
230414;0000;;;25;
230415;0000;;;38;
230416;0000;;;33;
230417;0000;;;74;
230418;0000;;;67;
230419;0000;;;73;
230420;0000;;;32;
230421;0000;;;30;
230422;0000;;;30;
230423;0000;;;19;
230424;0000;;;18;
230425;0000;;;22;
230426;0000;;;34;
230427;0000;;;35;
230428;0000;;;22;
230429;0000;;;13;
230430;0000;;;27;
230501;0000;;;38;
230502;0000;;;42;
230503;0000;;;47;
230504;0000;;;30;
230505;0000;;;46;
230506;0000;;;40;
230507;0000;;;46;
230508;0000;;;43;
230509;0000;;;36;
230510;0000;;;66;
230511;0000;;;38;
230512;0000;;;83;
230513;0000;;;52;
230514;0000;;;35;
230515;0000;;;30;
230516;0000;;;38;
230517;0000;;;41;
230518;0000;;;67;
230519;0000;;;58;
230520;0000;;;67;
230521;0000;;;38;
230522;0000;;;25;
230523;0000;;;48;
230524;0000;;;53;
230525;0000;;;114;
230526;0000;;;46;
230527;0000;;;49;
230528;0000;;;49;
230529;0000;;;40;
230530;0000;;;42;
230531;0000;;;54;
230601;0000;;;56;
230602;0000;;;24;
230603;0000;;;32;
230604;0000;;;68;
230605;0000;;;68;
230606;0000;;;58;
230607;0000;;;58;
230608;0000;;;37;
230609;0000;;;20;
230610;0000;;;33;
230611;0000;;;36;
230612;0000;;;42;
230613;0000;;;37;
230614;0000;;;50;
230615;0000;;;53;
230616;0000;;;66;
230617;0000;;;41;
230618;0000;;;40;
230619;0000;;;41;
230620;0000;;;37;
230621;0000;;;32;
230622;0000;;;16;
230623;0000;;;16;
230624;0000;;;14;
230625;0000;;;25;
230626;0000;;;30;
230627;0000;;;42;
230628;0000;;;56;
230629;0000;;;50;
230630;0000;;;68;
230701;0000;;;60;
230702;0000;;;43;
230703;0000;;;49;
230704;0000;;;41;
230705;0000;;;38;
230706;0000;;;23;
230707;0000;;;33;
230708;0000;;;32;
230709;0000;;;35;
230710;0000;;;30;
230711;0000;;;19;
230712;0000;;;14;
230713;0000;;;37;
230714;0000;;;36;
230715;0000;;;49;
230716;0000;;;51;
230717;0000;;;46;
230718;0000;;;59;
230719;0000;;;50;
230720;0000;;;20;
230721;0000;;;18;
230722;0000;;;20;
230723;0000;;;35;
230724;0000;;;39;
230725;0000;;;29;
230726;0000;;;41;
230727;0000;;;41;
230728;0000;;;47;
230729;0000;;;40;
230730;0000;;;27;
230731;0000;;;26;
230801;0000;;;35;
230802;0000;;;61;
230803;0000;;;36;
230804;0000;;;29;
230805;0000;;;23;
230806;0000;;;19;
230807;0000;;;35;
230808;0000;;;38;
230809;0000;;;30;
230810;0000;;;20;
230811;0000;;;34;
230812;0000;;;49;
230813;0000;;;55;
230814;0000;;;31;
230815;0000;;;20;
230816;0000;;;25;
230817;0000;;;20;
230818;0000;;;29;
230819;0000;;;21;
230820;0000;;;23;
230821;0000;;;26;
230822;0000;;;19;
230823;0000;;;15;
230824;0000;;;30;
230825;0000;;;;
230826;0000;;;;
230827;0000;;;18;
230828;0000;;;15;
230829;0000;;;24;
230830;0000;;;27;
230831;0000;;;58;
230901;0000;;;61;
230902;0000;;;43;
230903;0000;;;27;
230904;0000;;;30;
230905;0000;;;17;
230906;0000;;;19;
230907;0000;;;25;
230908;0000;;;44;
230909;0000;;;26;
230910;0000;;;35;
230911;0000;;;27;
230912;0000;;;53;
230913;0000;;;40;
230914;0000;;;40;
230915;0000;;;37;
230916;0000;;;16;
230917;0000;;;27;
230918;0000;;;48;
230919;0000;;;46;
230920;0000;;;24;
230921;0000;;;27;
230922;0000;;;27;
230923;0000;;;23;
230924;0000;;;23;
230925;0000;;;20;
230926;0000;;;44;
230927;0000;;;39;
230928;0000;;;39;
230929;0000;;;44;
230930;0000;;;35;
231001;0000;;;27;
231002;0000;;;32;
231003;0000;;;43;
231004;0000;;;44;
231005;0000;;;30;
231006;0000;;;31;
231007;0000;;;43;
231008;0000;;;48;
231009;0000;;;40;
231010;0000;;;31;
231011;0000;;;34;
231012;0000;;;61;
231013;0000;;;56;
231014;0000;;;37;
231015;0000;;;36;
231016;0000;;;44;
231017;0000;;;42;
231018;0000;;;31;
231019;0000;;;40;
231020;0000;;;36;
231021;0000;;;19;
231022;0000;;;24;
231023;0000;;;33;
231024;0000;;;27;
231025;0000;;;27;
231026;0000;;;43;
231027;0000;;;31;
231028;0000;;;32;
231029;0000;;;14;
231030;0000;;;19;
231031;0000;;;21;
231101;0000;;;19;
231102;0000;;;17;
231103;0000;;;33;
231104;0000;;;47;
231105;0000;;;29;
231106;0000;;;47;
231107;0000;;;45;
231108;0000;;;56;
231109;0000;;;59;
231110;0000;;;20;
231111;0000;;;16;
231112;0000;;;31;
231113;0000;;;48;
231114;0000;;;44;
231115;0000;;;33;
231116;0000;;;27;
231117;0000;;;25;
231118;0000;;;32;
231119;0000;;;47;
231120;0000;;;26;
231121;0000;;;30;
231122;0000;;;45;
231123;0000;;;53;
231124;0000;;;42;
231125;0000;;;27;
231126;0000;;;16;
231127;0000;;;11;
231128;0000;;;18;
231129;0000;;;41;
231130;0000;;;41;
231201;0000;;;22;
231202;0000;;;44;
231203;0000;;;65;
231204;0000;;;55;
231205;0000;;;32;
231206;0000;;;28;
231207;0000;;;28;
231208;0000;;;26;
231209;0000;;;53;
231210;0000;;;60;
231211;0000;;;33;
231212;0000;;;32;
231213;0000;;;50;
231214;0000;;;39;
231215;0000;;;29;
231216;0000;;;26;
231217;0000;;;39;
231218;0000;;;49;
231219;0000;;;36;
231220;0000;;;38;
231221;0000;;;37;
231222;0000;;;31;
231223;0000;;;33;
231224;0000;;;26;
231225;0000;;;31;
231226;0000;;;24;
231227;0000;;;23;
231228;0000;;;20;
231229;0000;;;20;
231230;0000;;;17;
231231;0000;;;24;
240101;0000;;;32;
240102;0000;;;32;
240103;0000;;;28;
240104;0000;;;30;
240105;0000;;;23;
240106;0000;;;26;
240107;0000;;;46;
240108;0000;;;51;
240109;0000;;;37;
240110;0000;;;45;
240111;0000;;;45;
240112;0000;;;40;
240113;0000;;;32;
240114;0000;;;56;
240115;0000;;;48;
240116;0000;;;46;
240117;0000;;;42;
240118;0000;;;40;
240119;0000;;;60;
240120;0000;;;56;
240121;0000;;;46;
240122;0000;;;33;
240123;0000;;;26;
240124;0000;;;23;
240125;0000;;;22;
240126;0000;;;22;
240127;0000;;;23;
240128;0000;;;21;
240129;0000;;;29;
240130;0000;;;34;
240131;0000;;;47;
240201;0000;;;55;
240202;0000;;;89;
240203;0000;;;79;
240204;0000;;;56;
240205;0000;;;36;
240206;0000;;;28;
240207;0000;;;27;
240208;0000;;;38;
240209;0000;;;43;
240210;0000;;;56;
240211;0000;;;33;
240212;0000;;;49;
240213;0000;;;43;
240214;0000;;;33;
240215;0000;;;26;
240216;0000;;;27;
240217;0000;;;52;
240218;0000;;;63;
240219;0000;;;41;
240220;0000;;;32;
240221;0000;;;30;
240222;0000;;;17;
240223;0000;;;35;
240224;0000;;;42;
240225;0000;;;45;
240226;0000;;;33;
240227;0000;;;36;
240228;0000;;;32;
240229;0000;;;40;
240301;0000;;;42;
240302;0000;;;44;
240303;0000;;;53;
240304;0000;;;59;
240305;0000;;;48;
240306;0000;;;35;
240307;0000;;;38;
240308;0000;;;49;
240309;0000;;;49;
240310;0000;;;53;
240311;0000;;;29;
240312;0000;;;38;
240313;0000;;;52;
240314;0000;;;60;
240315;0000;;;59;
240316;0000;;;53;
240317;0000;;;47;
240318;0000;;;52;
240319;0000;;;41;
240320;0000;;;27;
240321;0000;;;35;
240322;0000;;;30;
240323;0000;;;25;
240324;0000;;;18;
240325;0000;;;25;
240326;0000;;;23;
240327;0000;;;45;
240328;0000;;;26;
240329;0000;;;29;
240330;0000;;;39;
240331;0000;;;62;
240401;0000;;;53;
240402;0000;;;34;
240403;0000;;;37;
240404;0000;;;61;
240405;0000;;;43;
240406;0000;;;35;
240407;0000;;;43;
240408;0000;;;33;
240409;0000;;;17;
240410;0000;;;19;
240411;0000;;;38;
240412;0000;;;44;
240413;0000;;;37;
240414;0000;;;38;
240415;0000;;;36;
240416;0000;;;36;
240417;0000;;;67;
240418;0000;;;58;
240419;0000;;;26;
240420;0000;;;59;
240421;0000;;;39;
240422;0000;;;19;
240423;0000;;;35;
240424;0000;;;30;
240425;0000;;;37;
240426;0000;;;42;
240427;0000;;;58;
240428;0000;;;49;
240429;0000;;;27;
240430;0000;;;24;
240501;0000;;;45;
240502;0000;;;36;
240503;0000;;;40;
240504;0000;;;29;
240505;0000;;;37;
240506;0000;;;39;
240507;0000;;;17;
240508;0000;;;24;
240509;0000;;;36;
240510;0000;;;29;
240511;0000;;;29;
240512;0000;;;28;
240513;0000;;;38;
240514;0000;;;37;
240515;0000;;;45;
240516;0000;;;32;
240517;0000;;;34;
240518;0000;;;48;
240519;0000;;;52;
240520;0000;;;60;
240521;0000;;;30;
240522;0000;;;37;
240523;0000;;;17;
240524;0000;;;43;
240525;0000;;;29;
240526;0000;;;28;
240527;0000;;;39;
240528;0000;;;37;
240529;0000;;;48;
240530;0000;;;53;
240531;0000;;;24;
240601;0000;;;22;
240602;0000;;;21;
240603;0000;;;26;
240604;0000;;;43;
240605;0000;;;44;
240606;0000;;;62;
240607;0000;;;61;
240608;0000;;;19;
240609;0000;;;26;
240610;0000;;;32;
240611;0000;;;34;
240612;0000;;;15;
240613;0000;;;26;
240614;0000;;;33;
240615;0000;;;38;
240616;0000;;;22;
240617;0000;;;20;
240618;0000;;;13;
240619;0000;;;30;
240620;0000;;;22;
240621;0000;;;16;
240622;0000;;;15;
240623;0000;;;21;
240624;0000;;;31;
240625;0000;;;20;
240626;0000;;;30;
240627;0000;;;35;
240628;0000;;;38;
240629;0000;;;44;
240630;0000;;;50;
240701;0000;;;61;
240702;0000;;;45;
240703;0000;;;53;
240704;0000;;;43;
240705;0000;;;62;
240706;0000;;;41;
240707;0000;;;49;
240708;0000;;;44;
240709;0000;;;37;
240710;0000;;;33;
240711;0000;;;35;
240712;0000;;;48;
240713;0000;;;43;
240714;0000;;;44;
240715;0000;;;38;
240716;0000;;;43;
240717;0000;;;36;
240718;0000;;;33;
240719;0000;;;41;
240720;0000;;;45;
240721;0000;;;34;
240722;0000;;;43;
240723;0000;;;29;
240724;0000;;;39;
240725;0000;;;45;
240726;0000;;;33;
240727;0000;;;42;
240728;0000;;;63;
240729;0000;;;63;
240730;0000;;;43;
240731;0000;;;22;
240801;0000;;;38;
240802;0000;;;;
240803;0000;;;20;
240804;0000;;;41;
240805;0000;;;20;
240806;0000;;;21;
240807;0000;;;26;
240808;0000;;;32;
240809;0000;;;40;
240810;0000;;;35;
240811;0000;;;45;
240812;0000;;;47;
240813;0000;;;29;
240814;0000;;;26;
240815;0000;;;31;
240816;0000;;;31;
240817;0000;;;40;
240818;0000;;;42;
240819;0000;;;32;
240820;0000;;;22;
240821;0000;;;20;
240822;0000;;;16;
240823;0000;;;19;
240824;0000;;;30;
240825;0000;;;27;
240826;0000;;;20;
240827;0000;;;23;
240828;0000;;;27;
240829;0000;;;21;
240830;0000;;;26;
240831;0000;;;38;
240901;0000;;;33;
240902;0000;;;32;
240903;0000;;;42;
240904;0000;;;40;
240905;0000;;;42;
240906;0000;;;37;
240907;0000;;;28;
240908;0000;;;47;
240909;0000;;;50;
240910;0000;;;52;
240911;0000;;;37;
240912;0000;;;35;
240913;0000;;;33;
240914;0000;;;41;
240915;0000;;;51;
240916;0000;;;51;
240917;0000;;;34;
240918;0000;;;32;
240919;0000;;;26;
240920;0000;;;33;
240921;0000;;;24;
240922;0000;;;28;
240923;0000;;;26;
240924;0000;;;31;
240925;0000;;;42;
240926;0000;;;44;
240927;0000;;;28;
240928;0000;;;26;
240929;0000;;;21;
240930;0000;;;18;
241001;0000;;;35;
241002;0000;;;42;
241003;0000;;;37;
241004;0000;;;28;
241005;0000;;;26;
241006;0000;;;33;
241007;0000;;;27;
241008;0000;;;19;
241009;0000;;;23;
241010;0000;;;16;
241011;0000;;;22;
241012;0000;;;35;
241013;0000;;;30;
241014;0000;;;32;
241015;0000;;;20;
241016;0000;;;24;
241017;0000;;;34;
241018;0000;;;32;
241019;0000;;;15;
241020;0000;;;12;
241021;0000;;;35;
241022;0000;;;22;
241023;0000;;;24;
241024;0000;;;35;
241025;0000;;;47;
241026;0000;;;54;
241027;0000;;;44;
241028;0000;;;34;
241029;0000;;;17;
241030;0000;;;21;
241031;0000;;;19;
241101;0000;;;17;
241102;0000;;;32;
241103;0000;;;33;
241104;0000;;;47;
241105;0000;;;73;
241106;0000;;;51;
241107;0000;;;39;
241108;0000;;;47;
241109;0000;;;25;
241110;0000;;;29;
241111;0000;;;57;
241112;0000;;;71;
241113;0000;;;55;
241114;0000;;;29;
241115;0000;;;16;
241116;0000;;;45;
241117;0000;;;55;
241118;0000;;;38;
241119;0000;;;30;
241120;0000;;;26;
241121;0000;;;20;
241122;0000;;;26;
241123;0000;;;34;
241124;0000;;;46;
241125;0000;;;46;
241126;0000;;;37;
241127;0000;;;33;
241128;0000;;;31;
241129;0000;;;39;
241130;0000;;;29;
241201;0000;;;50;
241202;0000;;;34;
241203;0000;;;38;
241204;0000;;;34;
241205;0000;;;22;
241206;0000;;;34;
241207;0000;;;40;
241208;0000;;;39;
241209;0000;;;35;
241210;0000;;;43;
241211;0000;;;35;
241212;0000;;;35;
241213;0000;;;43;
241214;0000;;;57;
241215;0000;;;32;
241216;0000;;;28;
241217;0000;;;29;
241218;0000;;;26;
241219;0000;;;73;
241220;0000;;;56;
241221;0000;;;38;
241222;0000;;;23;
241223;0000;;;34;
241224;0000;;;29;
241225;0000;;;36;
241226;0000;;;26;
241227;0000;;;20;
241228;0000;;;24;
241229;0000;;;29;
241230;0000;;;28;
241231;0000;;;39;
250101;0000;;;53;
250102;0000;;;39;
250103;0000;;;34;
250104;0000;;;27;
250105;0000;;;25;
250106;0000;;;19;
250107;0000;;;14;
250108;0000;;;19;
250109;0000;;;27;
250110;0000;;;45;
250111;0000;;;41;
250112;0000;;;23;
250113;0000;;;23;
250114;0000;;;35;
250115;0000;;;38;
250116;0000;;;34;
250117;0000;;;36;
250118;0000;;;36;
250119;0000;;;41;
250120;0000;;;33;
250121;0000;;;27;
250122;0000;;;23;
250123;0000;;;35;
250124;0000;;;63;
250125;0000;;;54;
250126;0000;;;37;
250127;0000;;;56;
250128;0000;;;49;
250129;0000;;;43;
250130;0000;;;37;
250131;0000;;;35;
250201;0000;;;33;
250202;0000;;;41;
250203;0000;;;49;
250204;0000;;;45;
250205;0000;;;68;
250206;0000;;;29;
250207;0000;;;32;
250208;0000;;;39;
250209;0000;;;28;
250210;0000;;;27;
250211;0000;;;42;
250212;0000;;;52;
250213;0000;;;51;
250214;0000;;;40;
250215;0000;;;38;
250216;0000;;;32;
250217;0000;;;40;
250218;0000;;;44;
250219;0000;;;39;
250220;0000;;;34;
250221;0000;;;27;
250222;0000;;;37;
250223;0000;;;37;
250224;0000;;;27;
250225;0000;;;;
250226;0000;;;;
250227;0000;;;36;
250228;0000;;;27;
250301;0000;;;18;
250302;0000;;;18;
250303;0000;;;33;
250304;0000;;;54;
250305;0000;;;38;
250306;0000;;;26;
250307;0000;;;29;
250308;0000;;;49;
250309;0000;;;64;
250310;0000;;;48;
250311;0000;;;44;
250312;0000;;;44;
250313;0000;;;33;
250314;0000;;;27;
250315;0000;;;32;
250316;0000;;;31;
250317;0000;;;46;
250318;0000;;;53;
250319;0000;;;32;
250320;0000;;;31;
250321;0000;;;31;
250322;0000;;;42;
250323;0000;;;48;
250324;0000;;;45;
250325;0000;;;41;
250326;0000;;;50;
250327;0000;;;52;
250328;0000;;;44;
250329;0000;;;27;
250330;0000;;;24;
250331;0000;;;39;
250401;0000;;;43;
250402;0000;;;40;
250403;0000;;;36;
250404;0000;;;24;
250405;0000;;;19;
250406;0000;;;26;
250407;0000;;;31;
250408;0000;;;36;
250409;0000;;;37;
250410;0000;;;36;
250411;0000;;;45;
250412;0000;;;56;
250413;0000;;;31;
250414;0000;;;22;
250415;0000;;;25;
250416;0000;;;37;
250417;0000;;;46;
250418;0000;;;41;
250419;0000;;;40;
250420;0000;;;38;
250421;0000;;;32;
250422;0000;;;26;
250423;0000;;;10;
250424;0000;;;24;
250425;0000;;;40;
250426;0000;;;61;
250427;0000;;;55;
250428;0000;;;41;
250429;0000;;;33;
250430;0000;;;36;
250501;0000;;;36;
250502;0000;;;61;
250503;0000;;;41;
250504;0000;;;41;
250505;0000;;;26;
250506;0000;;;37;
250507;0000;;;46;
250508;0000;;;25;
250509;0000;;;27;
250510;0000;;;38;
250511;0000;;;32;
250512;0000;;;29;
250513;0000;;;30;
250514;0000;;;41;
250515;0000;;;35;
250516;0000;;;48;
250517;0000;;;38;
250518;0000;;;36;
250519;0000;;;34;
250520;0000;;;43;
250521;0000;;;47;
250522;0000;;;34;
250523;0000;;;36;
250524;0000;;;43;
250525;0000;;;43;
250526;0000;;;24;
250527;0000;;;32;
250528;0000;;;45;
250529;0000;;;46;
250530;0000;;;53;
250531;0000;;;97;
250601;0000;;;81;
250602;0000;;;52;
250603;0000;;;59;
250604;0000;;;52;
250605;0000;;;51;
250606;0000;;;39;
250607;0000;;;31;
250608;0000;;;65;
250609;0000;;;78;
250610;0000;;;52;
250611;0000;;;40;
250612;0000;;;41;
250613;0000;;;49;
250614;0000;;;44;
250615;0000;;;27;
250616;0000;;;33;
250617;0000;;;40;
250618;0000;;;45;
250619;0000;;;51;
250620;0000;;;57;
250621;0000;;;48;
250622;0000;;;33;
250623;0000;;;44;
250624;0000;;;67;
250625;0000;;;51;
250626;0000;;;57;
250627;0000;;;60;
250628;0000;;;73;
250629;0000;;;62;
250630;0000;;;64;
250701;0000;;;93;
250702;0000;;;116;
250703;0000;;;90;
250704;0000;;;56;
250705;0000;;;29;
250706;0000;;;39;
250707;0000;;;53;
250708;0000;;;31;
250709;0000;;;43;
250710;0000;;;69;
250711;0000;;;76;
250712;0000;;;73;
250713;0000;;;48;
250714;0000;;;50;
250715;0000;;;51;
250716;0000;;;57;
250717;0000;;;67;
250718;0000;;;71;
250719;0000;;;62;
250720;0000;;;70;
250721;0000;;;46;
250722;0000;;;49;
250723;0000;;;29;
250724;0000;;;33;
250725;0000;;;32;
250726;0000;;;46;
250727;0000;;;35;
250728;0000;;;40;
250729;0000;;;36;
250730;0000;;;25;
250731;0000;;;29;
250801;0000;;;31;
250802;0000;;;36;
250803;0000;;;54;
250804;0000;;;53;
250805;0000;;;52;
250806;0000;;;56;
250807;0000;;;27;
250808;0000;;;30;
250809;0000;;;25;
250810;0000;;;44;
250811;0000;;;50;
250812;0000;;;45;
250813;0000;;;36;
250814;0000;;;24;
250815;0000;;;22;
250816;0000;;;29;
250817;0000;;;23;
250818;0000;;;33;
250819;0000;;;42;
250820;0000;;;46;
250821;0000;;;25;
250822;0000;;;33;
250823;0000;;;47;
250824;0000;;;60;
250825;0000;;;48;
250826;0000;;;51;
250827;0000;;;37;
250828;0000;;;37;
250829;0000;;;26;
250830;0000;;;45;
250831;0000;;;47;
250901;0000;;;40;
250902;0000;;;34;
250903;0000;;;48;
250904;0000;;;48;
250905;0000;;;34;
250906;0000;;;24;
250907;0000;;;22;
250908;0000;;;24;
250909;0000;;;24;
250910;0000;;;38;
250911;0000;;;59;
250912;0000;;;55;
250913;0000;;;50;
250914;0000;;;57;
250915;0000;;;71;
250916;0000;;;51;
250917;0000;;;40;
250918;0000;;;35;
250919;0000;;;27;
250920;0000;;;15;
250921;0000;;;17;
250922;0000;;;37;
250923;0000;;;34;
250924;0000;;;33;
250925;0000;;;22;
250926;0000;;;23;
250927;0000;;;42;
250928;0000;;;44;
250929;0000;;;48;
250930;0000;;;74;
251001;0000;;;69;
251002;0000;;;43;
251003;0000;;;23;
251004;0000;;;25;
251005;0000;;;26;
251006;0000;;;40;
251007;0000;;;51;
251008;0000;;;33;
251009;0000;;;19;
251010;0000;;;31;
251011;0000;;;40;
251012;0000;;;57;
251013;0000;;;42;
251014;0000;;;36;
251015;0000;;;34;
251016;0000;;;64;
251017;0000;;;62;
251018;0000;;;55;
251019;0000;;;33;
251020;0000;;;30;
251021;0000;;;35;
251022;0000;;;47;
251023;0000;;;30;
251024;0000;;;47;
251025;0000;;;60;
251026;0000;;;59;
251027;0000;;;37;
251028;0000;;;34;
251029;0000;;;37;
251030;0000;;;52;
251031;0000;;;52;
251101;0000;;;51;
251102;0000;;;48;
251103;0000;;;33;
251104;0000;;;41;
251105;0000;;;31;
251106;0000;;;28;
251107;0000;;;41;
251108;0000;;;47;
251109;0000;;;29;
251110;0000;;;35;
251111;0000;;;53;
251112;0000;;;47;
251113;0000;;;49;
251114;0000;;;47;
251115;0000;;;22;
251116;0000;;;46;
251117;0000;;;95;
251118;0000;;;70;
251119;0000;;;42;
251120;0000;;;30;
251121;0000;;;33;
251122;0000;;;32;
251123;0000;;;29;
251124;0000;;;21;
251125;0000;;;24;
251126;0000;;;24;
251127;0000;;;22;
251128;0000;;;19;
251129;0000;;;17;
251130;0000;;;30;
251201;0000;;;32;
251202;0000;;;37;
251203;0000;;;30;
251204;0000;;;20;
251205;0000;;;27;
251206;0000;;;33;
